46671,1,1
46671,2,2
46724,0,2
46724,1,3
46724,2,2
46724,3,13
46724,4,23
46724,5,14
46749,0,2
46749,1,7
46749,2,1
46749,3,2
46749,4,12
46749,5,14
46917,0,2
46917,1,1
46917,2,2
47107,0,1
47107,1,1
47107,2,2
47107,3,3
47107,4,5
47107,5,14
47206,0,1
47206,1,7
47206,2,2
47206,3,5
47327,0,2
47327,1,3
47327,2,2
47327,3,5
47327,4,8
47587,0,2
47587,1,2
47791,0,2
47791,1,6
47791,2,2
47791,3,13
47896,0,1
47896,1,4
47896,2,2
47896,3,6
47896,4,12
47896,5,14
48023,0,2
48023,1,5
48023,2,2
48023,3,13
48023,4,23
48119,0,2
48119,1,6
48119,2,2
48127,0,2
48127,1,6
48174,0,2
48174,1,1
48174,2,2
48174,3,7
48258,0,2
48258,1,7
48258,2,2
48258,3,3
48263,0,1
48263,1,6
48263,2,2
48263,3,6
48629,0,2
48629,1,2
48629,2,1
48629,3,7
48690,0,1
48690,1,6
48690,2,1
48690,3,6
48802,0,2
48802,1,2
48803,0,2
48803,1,2
48803,2,1
48803,3,4
48925,0,2
48925,1,4
48925,2,2
48925,3,4
48925,4,12
49166,0,2
49166,1,2
49166,2,2
49166,3,6
49186,0,2
49186,1,6
49186,2,1
49186,3,3
49186,4,23
49298,0,2
49298,1,6
49298,2,2
49298,3,4
49298,4,8
49298,5,14
49307,0,1
49307,1,4
49307,2,1
49443,0,2
49443,1,7
49443,2,2
49443,3,3
49531,0,2
49531,1,4
49531,2,2
49531,3,3
49594,0,2
49594,1,5
49594,2,2
49594,3,7
49594,4,13
49650,0,1
49650,1,1
49650,2,2
49738,0,1
49738,1,1
49799,0,2
49799,1,6
49799,2,2
49799,3,6
49799,4,9
